[docId: 666, similarityVal: 163.14441442296936]
[docId: 1376, similarityVal: 101.50309063475294]
[docId: 476, similarityVal: 101.44283394225369]
[docId: 709, similarityVal: 101.34092221461445]
[docId: 99, similarityVal: 101.30428426322612]
[docId: 132, similarityVal: 101.25644604134374]
[docId: 374, similarityVal: 101.22585647962687]
[docId: 1218, similarityVal: 101.21554351651801]
[docId: 1085, similarityVal: 101.21512211694508]
[docId: 1087, similarityVal: 101.19231966831812]
[docId: 614, similarityVal: 101.00645218910232]
[docId: 394, similarityVal: 100.94941656595094]
[docId: 555, similarityVal: 100.92282524956028]
[docId: 288, similarityVal: 100.90451315168691]
[docId: 116, similarityVal: 100.89620655987558]
[docId: 883, similarityVal: 100.6728981471475]
[docId: 263, similarityVal: 100.55253409391801]
[docId: 90, similarityVal: 100.54818598139329]
[docId: 1315, similarityVal: 100.54035593948828]
[docId: 1064, similarityVal: 100.42198038933533]
[docId: 1327, similarityVal: 100.34064944732677]
[docId: 432, similarityVal: 100.32187381411137]
[docId: 1164, similarityVal: 100.29013075278671]
[docId: 942, similarityVal: 100.28846382575391]
[docId: 631, similarityVal: 100.22393530761977]
[docId: 819, similarityVal: 100.20254510609425]
[docId: 1369, similarityVal: 100.17869127276614]
[docId: 220, similarityVal: 100.13014523711365]
[docId: 1326, similarityVal: 100.08564293030634]
[docId: 130, similarityVal: 99.99175585359934]
[docId: 867, similarityVal: 99.93756974808544]
[docId: 490, similarityVal: 99.90547898208915]
[docId: 581, similarityVal: 99.8324967928952]
[docId: 654, similarityVal: 99.76907480132293]
[docId: 7, similarityVal: 99.75538613766989]
[docId: 717, similarityVal: 99.74220454365116]
[docId: 237, similarityVal: 99.70407361477614]
[docId: 1163, similarityVal: 99.64414640993425]
[docId: 1208, similarityVal: 99.61514978361771]
[docId: 591, similarityVal: 99.61499881076678]
[docId: 177, similarityVal: 99.60694725440827]
[docId: 138, similarityVal: 99.37558184345319]
[docId: 151, similarityVal: 99.35578425386105]
[docId: 1115, similarityVal: 99.33786259527206]
[docId: 804, similarityVal: 99.2739719378829]
[docId: 286, similarityVal: 99.20472882893921]
[docId: 114, similarityVal: 99.16129689548053]
[docId: 835, similarityVal: 98.98161258363683]
[docId: 1373, similarityVal: 98.90279442022397]
[docId: 32, similarityVal: 98.82537756871845]
[docId: 429, similarityVal: 98.77391285512687]
[docId: 480, similarityVal: 98.71850784373437]
[docId: 958, similarityVal: 98.66479529174909]
[docId: 259, similarityVal: 98.64572467615498]
[docId: 582, similarityVal: 98.61742375661686]
[docId: 519, similarityVal: 98.46153696669798]
[docId: 699, similarityVal: 98.44783986552181]
[docId: 1049, similarityVal: 98.41317193813501]
[docId: 356, similarityVal: 98.40450137718483]
[docId: 1201, similarityVal: 98.37054092059348]
[docId: 1389, similarityVal: 98.316797235665]
[docId: 964, similarityVal: 98.30154975185593]
[docId: 448, similarityVal: 98.26650758334092]
[docId: 973, similarityVal: 98.17017524096472]
[docId: 1089, similarityVal: 98.04522253627695]
[docId: 392, similarityVal: 98.040937422782]
[docId: 613, similarityVal: 97.97980625520432]
[docId: 777, similarityVal: 97.8653012834887]
[docId: 871, similarityVal: 97.81318322766802]
[docId: 1345, similarityVal: 97.80632713309602]
[docId: 1388, similarityVal: 97.68726210307025]
[docId: 524, similarityVal: 97.60856353227786]
[docId: 713, similarityVal: 97.54863809109553]
[docId: 499, similarityVal: 97.545755792657]
[docId: 512, similarityVal: 97.5294107432499]
[docId: 502, similarityVal: 97.40723217517734]
[docId: 893, similarityVal: 97.39470993608668]
[docId: 596, similarityVal: 97.39374697750952]
[docId: 1090, similarityVal: 97.38461225059773]
[docId: 817, similarityVal: 97.26185672239603]
[docId: 1330, similarityVal: 97.150816272023]
[docId: 793, similarityVal: 97.06236869607137]
[docId: 816, similarityVal: 97.05160330132342]
[docId: 737, similarityVal: 97.01086646045817]
[docId: 478, similarityVal: 96.95515995211903]
[docId: 515, similarityVal: 96.88393857732389]
[docId: 834, similarityVal: 96.84895912003286]
[docId: 1298, similarityVal: 96.7973302016164]
[docId: 806, similarityVal: 96.67859171264817]
[docId: 986, similarityVal: 96.63198762214788]
[docId: 199, similarityVal: 96.60022435289613]
[docId: 1136, similarityVal: 96.54104607415024]
[docId: 715, similarityVal: 96.50475968469526]
[docId: 779, similarityVal: 96.45496369697146]
[docId: 215, similarityVal: 96.41461128205248]
[docId: 616, similarityVal: 96.39732632259279]
[docId: 748, similarityVal: 96.26858348494288]
[docId: 756, similarityVal: 96.19030380498123]
[docId: 674, similarityVal: 96.18801027435023]
[docId: 249, similarityVal: 95.96802719522204]
[docId: 738, similarityVal: 95.92477015627884]
[docId: 787, similarityVal: 95.89471270190865]
[docId: 64, similarityVal: 95.82988086046986]
[docId: 1203, similarityVal: 95.7640077832449]
[docId: 505, similarityVal: 95.55204708844784]
[docId: 511, similarityVal: 95.52564961434904]
[docId: 408, similarityVal: 95.4326473151123]
[docId: 759, similarityVal: 95.42809143471924]
[docId: 684, similarityVal: 95.37757009630195]
[docId: 908, similarityVal: 95.35865477678271]
[docId: 463, similarityVal: 95.35759522108309]
[docId: 805, similarityVal: 95.24115048306552]
[docId: 1144, similarityVal: 94.92080232023174]
[docId: 832, similarityVal: 94.90261759592117]
[docId: 914, similarityVal: 94.83713139663752]
[docId: 162, similarityVal: 94.65439844735654]
[docId: 113, similarityVal: 94.53202031868521]
[docId: 842, similarityVal: 94.45079542769611]
[docId: 1252, similarityVal: 94.38570415744039]
[docId: 384, similarityVal: 94.1643726799729]
[docId: 1223, similarityVal: 94.02095252756975]
[docId: 647, similarityVal: 93.86902541942358]
[docId: 148, similarityVal: 93.8417191344042]
[docId: 615, similarityVal: 93.81633333978148]
[docId: 46, similarityVal: 93.73183504005998]
[docId: 882, similarityVal: 93.60830017469605]
[docId: 807, similarityVal: 93.5818159440362]
[docId: 731, similarityVal: 93.46399887396205]
[docId: 1160, similarityVal: 93.41972389935758]
[docId: 548, similarityVal: 93.28866519225355]
[docId: 949, similarityVal: 93.11269646591461]
[docId: 1057, similarityVal: 92.83261592506788]
[docId: 200, similarityVal: 92.59648364034376]
[docId: 1329, similarityVal: 92.5114916001252]
[docId: 275, similarityVal: 92.503609542635]
[docId: 1166, similarityVal: 92.38396026590432]
[docId: 238, similarityVal: 92.22984232669734]
[docId: 716, similarityVal: 92.18208270914295]
[docId: 910, similarityVal: 92.08540005014352]
[docId: 67, similarityVal: 91.99351767775923]
[docId: 618, similarityVal: 91.5234051417469]
[docId: 1101, similarityVal: 91.36576019108978]
[docId: 532, similarityVal: 91.0026916478758]
[docId: 619, similarityVal: 90.8184203558722]
[docId: 1152, similarityVal: 90.51812847994779]
[docId: 1312, similarityVal: 90.50993728118752]
[docId: 702, similarityVal: 90.45985636171388]
[docId: 968, similarityVal: 90.4441119808599]
[docId: 1150, similarityVal: 89.64930988433191]
[docId: 691, similarityVal: 89.55863363504682]
[docId: 1316, similarityVal: 89.08136580873521]
[docId: 488, similarityVal: 88.88117227470909]
[docId: 868, similarityVal: 88.79011110056463]
[docId: 821, similarityVal: 88.7433256232403]
[docId: 758, similarityVal: 88.6712007560044]
[docId: 732, similarityVal: 88.61780091961947]
[docId: 66, similarityVal: 88.4645854828788]
[docId: 755, similarityVal: 88.16105274101595]
[docId: 1308, similarityVal: 88.1591895124969]
[docId: 1102, similarityVal: 88.0301392253752]
[docId: 1170, similarityVal: 87.62545239272649]
[docId: 1079, similarityVal: 87.55146469128566]
[docId: 913, similarityVal: 87.5481492440274]
[docId: 136, similarityVal: 87.51490067563215]
[docId: 1077, similarityVal: 87.35653999426837]
[docId: 1291, similarityVal: 87.34973781336788]
[docId: 768, similarityVal: 87.30942207138062]
[docId: 778, similarityVal: 87.27960300086741]
[docId: 178, similarityVal: 87.0145964276988]
[docId: 290, similarityVal: 86.84952690783885]
[docId: 1094, similarityVal: 86.84493137636187]
[docId: 558, similarityVal: 86.78175854014361]
[docId: 357, similarityVal: 86.56814405934499]
[docId: 219, similarityVal: 86.55088048918736]
[docId: 1103, similarityVal: 86.51609400194361]
[docId: 253, similarityVal: 86.30760862043104]
[docId: 1347, similarityVal: 86.11743122506562]
[docId: 617, similarityVal: 85.45691323840221]
[docId: 402, similarityVal: 85.38236840580711]
[docId: 1286, similarityVal: 85.237579800651]
[docId: 1095, similarityVal: 84.85658865129355]
[docId: 210, similarityVal: 84.56130857877689]
[docId: 1096, similarityVal: 84.46948749135203]
[docId: 622, similarityVal: 83.77009335633646]
[docId: 1167, similarityVal: 83.03398540428591]
[docId: 1113, similarityVal: 82.97851832726899]
[docId: 649, similarityVal: 82.78842629376413]
[docId: 1344, similarityVal: 81.94464629192242]
[docId: 156, similarityVal: 81.77494088751038]
[docId: 621, similarityVal: 80.62566168791972]
[docId: 153, similarityVal: 79.79819476810907]
[docId: 218, similarityVal: 78.83140835050536]
[docId: 471, similarityVal: 77.97905731201172]
[docId: 995, similarityVal: 77.97905731201172]
[docId: 83, similarityVal: 76.79151713737048]
[docId: 510, similarityVal: 76.76856605004367]
[docId: 620, similarityVal: 74.57877600392389]
[docId: 718, similarityVal: 73.87092795319411]
[docId: 405, similarityVal: 73.04252160783776]
[docId: 1168, similarityVal: 72.10387349966307]
